,sourceId,referenceTime,air_temperature(-),air_temperature(-).1,min(air_temperature pt1h)(-),max(air_temperature pt1h)(-)
376,sn18700:0,2022-08-07T20:40:00.000Z,14.5,-,-,-
377,sn18700:0,2022-08-07T20:50:00.000Z,14.2,-,-,-
378,sn18700:0,2022-08-07T21:00:00.000Z,13.9,13.9,13.9,15.0
379,sn18700:0,2022-08-07T21:10:00.000Z,13.8,-,-,-
380,sn18700:0,2022-08-07T21:20:00.000Z,13.7,-,-,-
381,sn18700:0,2022-08-07T21:30:00.000Z,13.3,-,-,-
382,sn18700:0,2022-08-07T21:40:00.000Z,13.4,-,-,-
383,sn18700:0,2022-08-07T21:50:00.000Z,13.2,-,-,-
384,sn18700:0,2022-08-07T22:00:00.000Z,13.0,13.0,13.0,13.9
385,sn18700:0,2022-08-07T22:10:00.000Z,12.8,-,-,-
386,sn18700:0,2022-08-07T22:20:00.000Z,12.7,-,-,-
387,sn18700:0,2022-08-07T22:30:00.000Z,12.5,-,-,-
388,sn18700:0,2022-08-07T22:40:00.000Z,12.7,-,-,-
389,sn18700:0,2022-08-07T22:50:00.000Z,12.8,-,-,-
390,sn18700:0,2022-08-07T23:00:00.000Z,12.8,12.8,12.5,13.0
391,sn18700:0,2022-08-07T23:10:00.000Z,12.7,-,-,-
392,sn18700:0,2022-08-07T23:20:00.000Z,12.8,-,-,-
393,sn18700:0,2022-08-07T23:30:00.000Z,13.1,-,-,-
394,sn18700:0,2022-08-07T23:40:00.000Z,13.2,-,-,-
395,sn18700:0,2022-08-07T23:50:00.000Z,13.6,-,-,-
396,sn18700:0,2022-08-08T00:00:00.000Z,14.1,14.1,12.7,14.1
397,sn18700:0,2022-08-08T00:10:00.000Z,14.2,-,-,-
398,sn18700:0,2022-08-08T00:20:00.000Z,14.2,-,-,-
399,sn18700:0,2022-08-08T00:30:00.000Z,14.2,-,-,-
400,sn18700:0,2022-08-08T00:40:00.000Z,14.1,-,-,-
401,sn18700:0,2022-08-08T00:50:00.000Z,14.1,-,-,-
402,sn18700:0,2022-08-08T01:00:00.000Z,14.0,14.0,13.9,14.2
403,sn18700:0,2022-08-08T01:10:00.000Z,14.1,-,-,-
404,sn18700:0,2022-08-08T01:20:00.000Z,14.1,-,-,-
405,sn18700:0,2022-08-08T01:30:00.000Z,14.0,-,-,-
406,sn18700:0,2022-08-08T01:40:00.000Z,14.0,-,-,-
407,sn18700:0,2022-08-08T01:50:00.000Z,14.0,-,-,-
408,sn18700:0,2022-08-08T02:00:00.000Z,13.9,13.9,13.9,14.1
409,sn18700:0,2022-08-08T02:10:00.000Z,13.8,-,-,-
410,sn18700:0,2022-08-08T02:20:00.000Z,13.8,-,-,-
411,sn18700:0,2022-08-08T02:30:00.000Z,13.7,-,-,-
412,sn18700:0,2022-08-08T02:40:00.000Z,13.7,-,-,-
413,sn18700:0,2022-08-08T02:50:00.000Z,13.6,-,-,-
414,sn18700:0,2022-08-08T03:00:00.000Z,13.4,13.4,13.4,13.9
415,sn18700:0,2022-08-08T03:10:00.000Z,13.2,-,-,-
416,sn18700:0,2022-08-08T03:20:00.000Z,13.0,-,-,-
417,sn18700:0,2022-08-08T03:30:00.000Z,13.1,-,-,-
418,sn18700:0,2022-08-08T03:40:00.000Z,13.2,-,-,-
419,sn18700:0,2022-08-08T03:50:00.000Z,13.3,-,-,-
420,sn18700:0,2022-08-08T04:00:00.000Z,13.3,13.3,13.0,13.4
421,sn18700:0,2022-08-08T04:10:00.000Z,13.1,-,-,-
422,sn18700:0,2022-08-08T04:20:00.000Z,13.0,-,-,-
423,sn18700:0,2022-08-08T04:30:00.000Z,13.1,-,-,-
424,sn18700:0,2022-08-08T04:40:00.000Z,13.5,-,-,-
425,sn18700:0,2022-08-08T04:50:00.000Z,13.9,-,-,-
426,sn18700:0,2022-08-08T05:00:00.000Z,14.4,14.4,13.0,14.4
427,sn18700:0,2022-08-08T05:10:00.000Z,15.3,-,-,-
428,sn18700:0,2022-08-08T05:20:00.000Z,14.7,-,-,-
429,sn18700:0,2022-08-08T05:30:00.000Z,14.9,-,-,-
430,sn18700:0,2022-08-08T05:40:00.000Z,15.0,-,-,-
431,sn18700:0,2022-08-08T05:50:00.000Z,15.2,-,-,-
432,sn18700:0,2022-08-08T06:00:00.000Z,15.4,15.4,14.4,15.4
433,sn18700:0,2022-08-08T06:10:00.000Z,15.9,-,-,-
434,sn18700:0,2022-08-08T06:20:00.000Z,16.3,-,-,-
435,sn18700:0,2022-08-08T06:30:00.000Z,17.0,-,-,-
436,sn18700:0,2022-08-08T06:40:00.000Z,17.7,-,-,-
437,sn18700:0,2022-08-08T06:50:00.000Z,16.6,-,-,-
438,sn18700:0,2022-08-08T07:00:00.000Z,16.3,16.3,15.4,17.9
439,sn18700:0,2022-08-08T07:10:00.000Z,16.6,-,-,-
440,sn18700:0,2022-08-08T07:20:00.000Z,16.8,-,-,-
441,sn18700:0,2022-08-08T07:30:00.000Z,17.1,-,-,-
442,sn18700:0,2022-08-08T07:40:00.000Z,17.0,-,-,-
443,sn18700:0,2022-08-08T07:50:00.000Z,16.8,-,-,-
444,sn18700:0,2022-08-08T08:00:00.000Z,16.8,16.8,16.3,17.1
445,sn18700:0,2022-08-08T08:10:00.000Z,17.0,-,-,-
446,sn18700:0,2022-08-08T08:20:00.000Z,17.3,-,-,-
447,sn18700:0,2022-08-08T08:30:00.000Z,17.1,-,-,-
448,sn18700:0,2022-08-08T08:40:00.000Z,17.5,-,-,-
449,sn18700:0,2022-08-08T08:50:00.000Z,17.2,-,-,-
450,sn18700:0,2022-08-08T09:00:00.000Z,18.9,18.9,16.8,18.9
451,sn18700:0,2022-08-08T09:10:00.000Z,19.5,-,-,-
452,sn18700:0,2022-08-08T09:20:00.000Z,19.1,-,-,-
453,sn18700:0,2022-08-08T09:30:00.000Z,19.6,-,-,-
454,sn18700:0,2022-08-08T09:40:00.000Z,19.5,-,-,-
455,sn18700:0,2022-08-08T09:50:00.000Z,19.9,-,-,-
456,sn18700:0,2022-08-08T10:00:00.000Z,19.6,19.6,18.9,19.9
457,sn18700:0,2022-08-08T10:10:00.000Z,20.4,-,-,-
458,sn18700:0,2022-08-08T10:20:00.000Z,20.3,-,-,-
459,sn18700:0,2022-08-08T10:30:00.000Z,21.1,-,-,-
460,sn18700:0,2022-08-08T10:40:00.000Z,20.8,-,-,-
461,sn18700:0,2022-08-08T10:50:00.000Z,21.1,-,-,-
462,sn18700:0,2022-08-08T11:00:00.000Z,21.4,21.4,19.6,21.6
463,sn18700:0,2022-08-08T11:10:00.000Z,21.4,-,-,-
464,sn18700:0,2022-08-08T11:20:00.000Z,21.6,-,-,-
465,sn18700:0,2022-08-08T11:30:00.000Z,21.2,-,-,-
466,sn18700:0,2022-08-08T11:40:00.000Z,21.8,-,-,-
467,sn18700:0,2022-08-08T11:50:00.000Z,22.1,-,-,-
468,sn18700:0,2022-08-08T12:00:00.000Z,21.7,21.7,21.2,22.4
469,sn18700:0,2022-08-08T12:10:00.000Z,21.7,-,-,-
470,sn18700:0,2022-08-08T12:20:00.000Z,21.5,-,-,-
471,sn18700:0,2022-08-08T12:30:00.000Z,22.5,-,-,-
472,sn18700:0,2022-08-08T12:40:00.000Z,22.4,-,-,-
473,sn18700:0,2022-08-08T12:50:00.000Z,22.4,-,-,-
474,sn18700:0,2022-08-08T13:00:00.000Z,23.1,23.1,21.2,23.1
475,sn18700:0,2022-08-08T13:10:00.000Z,22.3,-,-,-
476,sn18700:0,2022-08-08T13:20:00.000Z,22.6,-,-,-
477,sn18700:0,2022-08-08T13:30:00.000Z,23.2,-,-,-
478,sn18700:0,2022-08-08T13:40:00.000Z,22.9,-,-,-
479,sn18700:0,2022-08-08T13:50:00.000Z,23.2,-,-,-
480,sn18700:0,2022-08-08T14:00:00.000Z,22.9,22.9,22.2,23.5
481,sn18700:0,2022-08-08T14:10:00.000Z,23.3,-,-,-
482,sn18700:0,2022-08-08T14:20:00.000Z,23.1,-,-,-
483,sn18700:0,2022-08-08T14:30:00.000Z,22.5,-,-,-
484,sn18700:0,2022-08-08T14:40:00.000Z,22.9,-,-,-
485,sn18700:0,2022-08-08T14:50:00.000Z,23.1,-,-,-
486,sn18700:0,2022-08-08T15:00:00.000Z,22.6,22.6,22.4,23.4
487,sn18700:0,2022-08-08T15:10:00.000Z,22.5,-,-,-
488,sn18700:0,2022-08-08T15:20:00.000Z,22.6,-,-,-
489,sn18700:0,2022-08-08T15:30:00.000Z,22.4,-,-,-
490,sn18700:0,2022-08-08T15:40:00.000Z,22.4,-,-,-
491,sn18700:0,2022-08-08T15:50:00.000Z,22.2,-,-,-
492,sn18700:0,2022-08-08T16:00:00.000Z,21.9,21.9,21.9,22.9
493,sn18700:0,2022-08-08T16:10:00.000Z,21.9,-,-,-
494,sn18700:0,2022-08-08T16:20:00.000Z,21.4,-,-,-
495,sn18700:0,2022-08-08T16:30:00.000Z,20.7,-,-,-
496,sn18700:0,2022-08-08T16:40:00.000Z,20.6,-,-,-
497,sn18700:0,2022-08-08T16:50:00.000Z,20.2,-,-,-
498,sn18700:0,2022-08-08T17:00:00.000Z,20.0,20.0,20.0,22.0
499,sn18700:0,2022-08-08T17:10:00.000Z,19.6,-,-,-
500,sn18700:0,2022-08-08T17:20:00.000Z,19.3,-,-,-
501,sn18700:0,2022-08-08T17:30:00.000Z,19.1,-,-,-
502,sn18700:0,2022-08-08T17:40:00.000Z,19.0,-,-,-
503,sn18700:0,2022-08-08T17:50:00.000Z,18.8,-,-,-
504,sn18700:0,2022-08-08T18:00:00.000Z,18.3,18.3,18.3,20.0
505,sn18700:0,2022-08-08T18:10:00.000Z,18.0,-,-,-
506,sn18700:0,2022-08-08T18:20:00.000Z,17.8,-,-,-
507,sn18700:0,2022-08-08T18:30:00.000Z,17.6,-,-,-
508,sn18700:0,2022-08-08T18:40:00.000Z,17.4,-,-,-
509,sn18700:0,2022-08-08T18:50:00.000Z,17.2,-,-,-
510,sn18700:0,2022-08-08T19:00:00.000Z,17.0,17.0,17.0,18.3
511,sn18700:0,2022-08-08T19:10:00.000Z,16.6,-,-,-
512,sn18700:0,2022-08-08T19:20:00.000Z,16.4,-,-,-
513,sn18700:0,2022-08-08T19:30:00.000Z,16.1,-,-,-
514,sn18700:0,2022-08-08T19:40:00.000Z,15.9,-,-,-
515,sn18700:0,2022-08-08T19:50:00.000Z,15.7,-,-,-
516,sn18700:0,2022-08-08T20:00:00.000Z,15.6,15.6,15.6,17.0
517,sn18700:0,2022-08-08T20:10:00.000Z,15.4,-,-,-
518,sn18700:0,2022-08-08T20:20:00.000Z,15.3,-,-,-
519,sn18700:0,2022-08-08T20:30:00.000Z,15.1,-,-,-
520,sn18700:0,2022-08-08T20:40:00.000Z,14.8,-,-,-
521,sn18700:0,2022-08-08T20:50:00.000Z,14.7,-,-,-
522,sn18700:0,2022-08-08T21:00:00.000Z,14.5,14.5,14.5,15.6
523,sn18700:0,2022-08-08T21:10:00.000Z,14.4,-,-,-
524,sn18700:0,2022-08-08T21:20:00.000Z,14.2,-,-,-
525,sn18700:0,2022-08-08T21:30:00.000Z,14.3,-,-,-
526,sn18700:0,2022-08-08T21:40:00.000Z,14.1,-,-,-
527,sn18700:0,2022-08-08T21:50:00.000Z,14.1,-,-,-
528,sn18700:0,2022-08-08T22:00:00.000Z,13.8,13.8,13.8,14.5
529,sn18700:0,2022-08-08T22:10:00.000Z,13.5,-,-,-
530,sn18700:0,2022-08-08T22:20:00.000Z,13.4,-,-,-
531,sn18700:0,2022-08-08T22:30:00.000Z,13.5,-,-,-
532,sn18700:0,2022-08-08T22:40:00.000Z,13.4,-,-,-
533,sn18700:0,2022-08-08T22:50:00.000Z,13.1,-,-,-
534,sn18700:0,2022-08-08T23:00:00.000Z,12.8,12.8,12.8,13.8
535,sn18700:0,2022-08-08T23:10:00.000Z,12.5,-,-,-
536,sn18700:0,2022-08-08T23:20:00.000Z,12.7,-,-,-
537,sn18700:0,2022-08-08T23:30:00.000Z,12.6,-,-,-
538,sn18700:0,2022-08-08T23:40:00.000Z,12.6,-,-,-
539,sn18700:0,2022-08-08T23:50:00.000Z,12.2,-,-,-
540,sn18700:0,2022-08-09T00:00:00.000Z,12.1,12.1,12.0,12.8
541,sn18700:0,2022-08-09T00:10:00.000Z,12.0,-,-,-
542,sn18700:0,2022-08-09T00:20:00.000Z,11.8,-,-,-
543,sn18700:0,2022-08-09T00:30:00.000Z,11.6,-,-,-
544,sn18700:0,2022-08-09T00:40:00.000Z,11.5,-,-,-
545,sn18700:0,2022-08-09T00:50:00.000Z,11.2,-,-,-
546,sn18700:0,2022-08-09T01:00:00.000Z,11.4,11.4,11.2,12.1
547,sn18700:0,2022-08-09T01:10:00.000Z,11.2,-,-,-
548,sn18700:0,2022-08-09T01:20:00.000Z,11.0,-,-,-
549,sn18700:0,2022-08-09T01:30:00.000Z,10.9,-,-,-
550,sn18700:0,2022-08-09T01:40:00.000Z,11.0,-,-,-
551,sn18700:0,2022-08-09T01:50:00.000Z,11.0,-,-,-
552,sn18700:0,2022-08-09T02:00:00.000Z,11.1,11.1,10.9,11.4
553,sn18700:0,2022-08-09T02:10:00.000Z,11.4,-,-,-
554,sn18700:0,2022-08-09T02:20:00.000Z,11.5,-,-,-
555,sn18700:0,2022-08-09T02:30:00.000Z,11.6,-,-,-
556,sn18700:0,2022-08-09T02:40:00.000Z,11.5,-,-,-
557,sn18700:0,2022-08-09T02:50:00.000Z,11.4,-,-,-
558,sn18700:0,2022-08-09T03:00:00.000Z,11.3,11.3,11.1,11.6
559,sn18700:0,2022-08-09T03:10:00.000Z,11.3,-,-,-
560,sn18700:0,2022-08-09T03:20:00.000Z,11.4,-,-,-
561,sn18700:0,2022-08-09T03:30:00.000Z,11.6,-,-,-
562,sn18700:0,2022-08-09T03:40:00.000Z,11.9,-,-,-
563,sn18700:0,2022-08-09T03:50:00.000Z,12.1,-,-,-
564,sn18700:0,2022-08-09T04:00:00.000Z,12.2,12.2,11.1,12.2
565,sn18700:0,2022-08-09T04:10:00.000Z,12.6,-,-,-
566,sn18700:0,2022-08-09T04:20:00.000Z,12.8,-,-,-
567,sn18700:0,2022-08-09T04:30:00.000Z,13.0,-,-,-
568,sn18700:0,2022-08-09T04:40:00.000Z,13.2,-,-,-
569,sn18700:0,2022-08-09T04:50:00.000Z,13.3,-,-,-
570,sn18700:0,2022-08-09T05:00:00.000Z,13.5,13.5,12.2,13.5
571,sn18700:0,2022-08-09T05:10:00.000Z,13.5,-,-,-
572,sn18700:0,2022-08-09T05:20:00.000Z,13.6,-,-,-
573,sn18700:0,2022-08-09T05:30:00.000Z,13.6,-,-,-
574,sn18700:0,2022-08-09T05:40:00.000Z,13.7,-,-,-
575,sn18700:0,2022-08-09T05:50:00.000Z,13.8,-,-,-
576,sn18700:0,2022-08-09T06:00:00.000Z,13.8,13.8,13.4,13.8
577,sn18700:0,2022-08-09T06:10:00.000Z,13.9,-,-,-
578,sn18700:0,2022-08-09T06:20:00.000Z,14.0,-,-,-
579,sn18700:0,2022-08-09T06:30:00.000Z,14.0,-,-,-
580,sn18700:0,2022-08-09T06:40:00.000Z,14.2,-,-,-
581,sn18700:0,2022-08-09T06:50:00.000Z,14.4,-,-,-
582,sn18700:0,2022-08-09T07:00:00.000Z,14.7,14.7,13.8,14.7
583,sn18700:0,2022-08-09T07:10:00.000Z,14.7,-,-,-
584,sn18700:0,2022-08-09T07:20:00.000Z,14.9,-,-,-
585,sn18700:0,2022-08-09T07:30:00.000Z,15.3,-,-,-
586,sn18700:0,2022-08-09T07:40:00.000Z,15.6,-,-,-
587,sn18700:0,2022-08-09T07:50:00.000Z,15.8,-,-,-
588,sn18700:0,2022-08-09T08:00:00.000Z,16.0,16.0,14.6,16.0
589,sn18700:0,2022-08-09T08:10:00.000Z,16.2,-,-,-
590,sn18700:0,2022-08-09T08:20:00.000Z,16.3,-,-,-
591,sn18700:0,2022-08-09T08:30:00.000Z,16.5,-,-,-
592,sn18700:0,2022-08-09T08:40:00.000Z,16.2,-,-,-
593,sn18700:0,2022-08-09T08:50:00.000Z,16.1,-,-,-
594,sn18700:0,2022-08-09T09:00:00.000Z,16.4,16.4,15.8,16.5
595,sn18700:0,2022-08-09T09:10:00.000Z,16.5,-,-,-
596,sn18700:0,2022-08-09T09:20:00.000Z,16.6,-,-,-
597,sn18700:0,2022-08-09T09:30:00.000Z,16.9,-,-,-
598,sn18700:0,2022-08-09T09:40:00.000Z,17.4,-,-,-
599,sn18700:0,2022-08-09T09:50:00.000Z,17.5,-,-,-
600,sn18700:0,2022-08-09T10:00:00.000Z,17.7,17.7,16.4,17.7
601,sn18700:0,2022-08-09T10:10:00.000Z,18.1,-,-,-
602,sn18700:0,2022-08-09T10:20:00.000Z,18.4,-,-,-
603,sn18700:0,2022-08-09T10:30:00.000Z,18.2,-,-,-
604,sn18700:0,2022-08-09T10:40:00.000Z,18.6,-,-,-
605,sn18700:0,2022-08-09T10:50:00.000Z,19.0,-,-,-
606,sn18700:0,2022-08-09T11:00:00.000Z,20.0,20.0,17.6,20.2
607,sn18700:0,2022-08-09T11:10:00.000Z,19.6,-,-,-
608,sn18700:0,2022-08-09T11:20:00.000Z,19.6,-,-,-
609,sn18700:0,2022-08-09T11:30:00.000Z,19.7,-,-,-
610,sn18700:0,2022-08-09T11:40:00.000Z,20.0,-,-,-
611,sn18700:0,2022-08-09T11:50:00.000Z,21.1,-,-,-
612,sn18700:0,2022-08-09T12:00:00.000Z,20.1,20.1,19.3,21.1
613,sn18700:0,2022-08-09T12:10:00.000Z,20.1,-,-,-
614,sn18700:0,2022-08-09T12:20:00.000Z,20.4,-,-,-
615,sn18700:0,2022-08-09T12:30:00.000Z,20.2,-,-,-
616,sn18700:0,2022-08-09T12:40:00.000Z,19.2,-,-,-
617,sn18700:0,2022-08-09T12:50:00.000Z,19.5,-,-,-
618,sn18700:0,2022-08-09T13:00:00.000Z,19.4,19.4,19.2,20.7
619,sn18700:0,2022-08-09T13:10:00.000Z,20.5,-,-,-
620,sn18700:0,2022-08-09T13:20:00.000Z,20.4,-,-,-
621,sn18700:0,2022-08-09T13:30:00.000Z,20.5,-,-,-
622,sn18700:0,2022-08-09T13:40:00.000Z,19.8,-,-,-
623,sn18700:0,2022-08-09T13:50:00.000Z,19.9,-,-,-
624,sn18700:0,2022-08-09T14:00:00.000Z,19.3,19.3,19.3,20.6
625,sn18700:0,2022-08-09T14:10:00.000Z,19.0,-,-,-
626,sn18700:0,2022-08-09T14:20:00.000Z,19.0,-,-,-
627,sn18700:0,2022-08-09T14:30:00.000Z,18.8,-,-,-
628,sn18700:0,2022-08-09T14:40:00.000Z,18.7,-,-,-
629,sn18700:0,2022-08-09T14:50:00.000Z,18.7,-,-,-
630,sn18700:0,2022-08-09T15:00:00.000Z,18.8,18.8,18.7,19.3
631,sn18700:0,2022-08-09T15:10:00.000Z,19.7,-,-,-
632,sn18700:0,2022-08-09T15:20:00.000Z,19.7,-,-,-
633,sn18700:0,2022-08-09T15:30:00.000Z,18.8,-,-,-
634,sn18700:0,2022-08-09T15:40:00.000Z,18.5,-,-,-
635,sn18700:0,2022-08-09T15:50:00.000Z,18.3,-,-,-
636,sn18700:0,2022-08-09T16:00:00.000Z,18.3,18.3,18.2,20.4
637,sn18700:0,2022-08-09T16:10:00.000Z,18.6,-,-,-
638,sn18700:0,2022-08-09T16:20:00.000Z,18.7,-,-,-
639,sn18700:0,2022-08-09T16:30:00.000Z,18.4,-,-,-
640,sn18700:0,2022-08-09T16:40:00.000Z,18.1,-,-,-
641,sn18700:0,2022-08-09T16:50:00.000Z,18.2,-,-,-
642,sn18700:0,2022-08-09T17:00:00.000Z,18.0,18.0,18.0,18.7
643,sn18700:0,2022-08-09T17:10:00.000Z,17.9,-,-,-
644,sn18700:0,2022-08-09T17:20:00.000Z,17.8,-,-,-
645,sn18700:0,2022-08-09T17:30:00.000Z,17.5,-,-,-
646,sn18700:0,2022-08-09T17:40:00.000Z,17.4,-,-,-
647,sn18700:0,2022-08-09T17:50:00.000Z,17.3,-,-,-
648,sn18700:0,2022-08-09T18:00:00.000Z,17.2,17.2,17.2,18.0
649,sn18700:0,2022-08-09T18:10:00.000Z,17.1,-,-,-
650,sn18700:0,2022-08-09T18:20:00.000Z,16.8,-,-,-
651,sn18700:0,2022-08-09T18:30:00.000Z,16.7,-,-,-
652,sn18700:0,2022-08-09T18:40:00.000Z,16.3,-,-,-
653,sn18700:0,2022-08-09T18:50:00.000Z,16.2,-,-,-
654,sn18700:0,2022-08-09T19:00:00.000Z,16.1,16.1,16.1,17.2
655,sn18700:0,2022-08-09T19:10:00.000Z,16.0,-,-,-
656,sn18700:0,2022-08-09T19:20:00.000Z,15.9,-,-,-
657,sn18700:0,2022-08-09T19:30:00.000Z,15.9,-,-,-
658,sn18700:0,2022-08-09T19:40:00.000Z,15.8,-,-,-
659,sn18700:0,2022-08-09T19:50:00.000Z,15.7,-,-,-
660,sn18700:0,2022-08-09T20:00:00.000Z,15.8,15.8,15.7,16.1
661,sn18700:0,2022-08-09T20:10:00.000Z,15.9,-,-,-
662,sn18700:0,2022-08-09T20:20:00.000Z,15.9,-,-,-
663,sn18700:0,2022-08-09T20:30:00.000Z,15.9,-,-,-
664,sn18700:0,2022-08-09T20:40:00.000Z,15.9,-,-,-
665,sn18700:0,2022-08-09T20:50:00.000Z,15.9,-,-,-
666,sn18700:0,2022-08-09T21:00:00.000Z,15.9,15.9,15.8,16.0
667,sn18700:0,2022-08-09T21:10:00.000Z,15.9,-,-,-
668,sn18700:0,2022-08-09T21:20:00.000Z,15.9,-,-,-
669,sn18700:0,2022-08-09T21:30:00.000Z,15.9,-,-,-
670,sn18700:0,2022-08-09T21:40:00.000Z,15.8,-,-,-
671,sn18700:0,2022-08-09T21:50:00.000Z,15.8,-,-,-
672,sn18700:0,2022-08-09T22:00:00.000Z,15.8,15.8,15.8,15.9
673,sn18700:0,2022-08-09T22:10:00.000Z,15.8,-,-,-
674,sn18700:0,2022-08-09T22:20:00.000Z,15.8,-,-,-
675,sn18700:0,2022-08-09T22:30:00.000Z,15.8,-,-,-
676,sn18700:0,2022-08-09T22:40:00.000Z,15.8,-,-,-
677,sn18700:0,2022-08-09T22:50:00.000Z,15.8,-,-,-
678,sn18700:0,2022-08-09T23:00:00.000Z,15.8,15.8,15.8,15.8
679,sn18700:0,2022-08-09T23:10:00.000Z,15.8,-,-,-
680,sn18700:0,2022-08-09T23:20:00.000Z,15.8,-,-,-
681,sn18700:0,2022-08-09T23:30:00.000Z,15.8,-,-,-
682,sn18700:0,2022-08-09T23:40:00.000Z,15.8,-,-,-
683,sn18700:0,2022-08-09T23:50:00.000Z,15.8,-,-,-
684,sn18700:0,2022-08-10T00:00:00.000Z,15.8,15.8,15.8,15.8
685,sn18700:0,2022-08-10T00:10:00.000Z,15.8,-,-,-
686,sn18700:0,2022-08-10T00:20:00.000Z,15.7,-,-,-
687,sn18700:0,2022-08-10T00:30:00.000Z,15.7,-,-,-
688,sn18700:0,2022-08-10T00:40:00.000Z,15.7,-,-,-
689,sn18700:0,2022-08-10T00:50:00.000Z,15.7,-,-,-
690,sn18700:0,2022-08-10T01:00:00.000Z,15.7,15.7,15.7,15.8
691,sn18700:0,2022-08-10T01:10:00.000Z,15.7,-,-,-
692,sn18700:0,2022-08-10T01:20:00.000Z,15.8,-,-,-
693,sn18700:0,2022-08-10T01:30:00.000Z,15.8,-,-,-
694,sn18700:0,2022-08-10T01:40:00.000Z,15.8,-,-,-
695,sn18700:0,2022-08-10T01:50:00.000Z,15.8,-,-,-
696,sn18700:0,2022-08-10T02:00:00.000Z,15.8,15.8,15.7,15.8
697,sn18700:0,2022-08-10T02:10:00.000Z,15.8,-,-,-
698,sn18700:0,2022-08-10T02:20:00.000Z,15.7,-,-,-
699,sn18700:0,2022-08-10T02:30:00.000Z,15.7,-,-,-
700,sn18700:0,2022-08-10T02:40:00.000Z,15.7,-,-,-
701,sn18700:0,2022-08-10T02:50:00.000Z,15.6,-,-,-
702,sn18700:0,2022-08-10T03:00:00.000Z,15.6,15.6,15.6,15.8
703,sn18700:0,2022-08-10T03:10:00.000Z,15.6,-,-,-
704,sn18700:0,2022-08-10T03:20:00.000Z,15.6,-,-,-
705,sn18700:0,2022-08-10T03:30:00.000Z,15.6,-,-,-
706,sn18700:0,2022-08-10T03:40:00.000Z,15.6,-,-,-
707,sn18700:0,2022-08-10T03:50:00.000Z,15.6,-,-,-
708,sn18700:0,2022-08-10T04:00:00.000Z,15.6,15.6,15.6,15.7
709,sn18700:0,2022-08-10T04:10:00.000Z,15.7,-,-,-
710,sn18700:0,2022-08-10T04:20:00.000Z,15.7,-,-,-
711,sn18700:0,2022-08-10T04:30:00.000Z,15.7,-,-,-
712,sn18700:0,2022-08-10T04:40:00.000Z,15.8,-,-,-
713,sn18700:0,2022-08-10T04:50:00.000Z,15.9,-,-,-
714,sn18700:0,2022-08-10T05:00:00.000Z,16.0,16.0,15.6,16.0
715,sn18700:0,2022-08-10T05:10:00.000Z,16.1,-,-,-
716,sn18700:0,2022-08-10T05:20:00.000Z,16.2,-,-,-
717,sn18700:0,2022-08-10T05:30:00.000Z,16.2,-,-,-
718,sn18700:0,2022-08-10T05:40:00.000Z,16.3,-,-,-
719,sn18700:0,2022-08-10T05:50:00.000Z,16.5,-,-,-
720,sn18700:0,2022-08-10T06:00:00.000Z,16.5,16.5,16.0,16.5
721,sn18700:0,2022-08-10T06:10:00.000Z,16.5,-,-,-
722,sn18700:0,2022-08-10T06:20:00.000Z,16.9,-,-,-
723,sn18700:0,2022-08-10T06:30:00.000Z,17.1,-,-,-
724,sn18700:0,2022-08-10T06:40:00.000Z,17.7,-,-,-
725,sn18700:0,2022-08-10T06:50:00.000Z,17.8,-,-,-
726,sn18700:0,2022-08-10T07:00:00.000Z,17.9,17.9,16.5,18.2
727,sn18700:0,2022-08-10T07:10:00.000Z,18.3,-,-,-
728,sn18700:0,2022-08-10T07:20:00.000Z,17.8,-,-,-
729,sn18700:0,2022-08-10T07:30:00.000Z,17.8,-,-,-
730,sn18700:0,2022-08-10T07:40:00.000Z,18.3,-,-,-
731,sn18700:0,2022-08-10T07:50:00.000Z,18.7,-,-,-
732,sn18700:0,2022-08-10T08:00:00.000Z,18.9,18.9,17.5,19.1
733,sn18700:0,2022-08-10T08:10:00.000Z,20.1,-,-,-
734,sn18700:0,2022-08-10T08:20:00.000Z,19.5,-,-,-
735,sn18700:0,2022-08-10T08:30:00.000Z,18.9,-,-,-
736,sn18700:0,2022-08-10T08:40:00.000Z,20.7,-,-,-
737,sn18700:0,2022-08-10T08:50:00.000Z,21.1,-,-,-
738,sn18700:0,2022-08-10T09:00:00.000Z,21.1,21.1,18.8,21.1
739,sn18700:0,2022-08-10T09:10:00.000Z,21.6,-,-,-
740,sn18700:0,2022-08-10T09:20:00.000Z,21.5,-,-,-
741,sn18700:0,2022-08-10T09:30:00.000Z,21.9,-,-,-
742,sn18700:0,2022-08-10T09:40:00.000Z,21.9,-,-,-
743,sn18700:0,2022-08-10T09:50:00.000Z,22.5,-,-,-
744,sn18700:0,2022-08-10T10:00:00.000Z,22.5,22.5,21.1,22.6
745,sn18700:0,2022-08-10T10:10:00.000Z,23.3,-,-,-
746,sn18700:0,2022-08-10T10:20:00.000Z,23.4,-,-,-
747,sn18700:0,2022-08-10T10:30:00.000Z,24.3,-,-,-
748,sn18700:0,2022-08-10T10:40:00.000Z,24.2,-,-,-
749,sn18700:0,2022-08-10T10:50:00.000Z,24.7,-,-,-
750,sn18700:0,2022-08-10T11:00:00.000Z,24.3,24.3,22.5,24.8
751,sn18700:0,2022-08-10T11:10:00.000Z,24.1,-,-,-
